"编号{id,int}(idx)","名称(str,n)","描述(str,d)","图标(str,p1)","成就组(num,cjz)","类型{type,int}(num,tp)","接受条件组{acceptCdits,json_cdits}(json,ac)","完成条件组{finCdits,json_cdits}(json,fc)","自动行为组{autoBehavs,json_behavs}(json,ab)","手动行为组{manualBehavs,json_behavs}(json,mb)","重置类型{loop,str}","文字描述1","文字描述2",
35000390,赚大钱,通关2993,,5,3,"[{type:6,param:3,val:35000389}]","[{type:3,param:5,val:2993,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000390,235000390,
35000391,赚大钱,通关3034,,5,3,"[{type:6,param:3,val:35000390}]","[{type:3,param:5,val:3034,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000391,235000391,
35000392,赚大钱,通关3075,,5,3,"[{type:6,param:3,val:35000391}]","[{type:3,param:5,val:3075,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000392,235000392,
35000393,赚大钱,通关3116,,5,3,"[{type:6,param:3,val:35000392}]","[{type:3,param:5,val:3116,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000393,235000393,
35000394,赚大钱,通关3157,,5,3,"[{type:6,param:3,val:35000393}]","[{type:3,param:5,val:3157,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000394,235000394,
35000395,赚大钱,通关3198,,5,3,"[{type:6,param:3,val:35000394}]","[{type:3,param:5,val:3198,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000395,235000395,
35000396,赚大钱,通关3239,,5,3,"[{type:6,param:3,val:35000395}]","[{type:3,param:5,val:3239,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000396,235000396,
35000397,赚大钱,通关3280,,5,3,"[{type:6,param:3,val:35000396}]","[{type:3,param:5,val:3280,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000397,235000397,
35000398,赚大钱,通关3321,,5,3,"[{type:6,param:3,val:35000397}]","[{type:3,param:5,val:3321,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000398,235000398,
35000399,赚大钱,通关3362,,5,3,"[{type:6,param:3,val:35000398}]","[{type:3,param:5,val:3362,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000399,235000399,
35000400,赚大钱,通关3403,,5,3,"[{type:6,param:3,val:35000399}]","[{type:3,param:5,val:3403,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000400,235000400,
35000401,赚大钱,通关3444,,5,3,"[{type:6,param:3,val:35000400}]","[{type:3,param:5,val:3444,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000401,235000401,
35000402,赚大钱,通关3485,,5,3,"[{type:6,param:3,val:35000401}]","[{type:3,param:5,val:3485,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000402,235000402,
35000403,赚大钱,通关3526,,5,3,"[{type:6,param:3,val:35000402}]","[{type:3,param:5,val:3526,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000403,235000403,
35000404,赚大钱,通关3567,,5,3,"[{type:6,param:3,val:35000403}]","[{type:3,param:5,val:3567,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000404,235000404,
35000405,赚大钱,通关3608,,5,3,"[{type:6,param:3,val:35000404}]","[{type:3,param:5,val:3608,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000405,235000405,
35000406,赚大钱,通关3649,,5,3,"[{type:6,param:3,val:35000405}]","[{type:3,param:5,val:3649,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000406,235000406,
35000407,赚大钱,通关3690,,5,3,"[{type:6,param:3,val:35000406}]","[{type:3,param:5,val:3690,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000407,235000407,
35000408,赚大钱,通关3731,,5,3,"[{type:6,param:3,val:35000407}]","[{type:3,param:5,val:3731,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000408,235000408,
35000409,赚大钱,通关3772,,5,3,"[{type:6,param:3,val:35000408}]","[{type:3,param:5,val:3772,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000409,235000409,
35000410,赚大钱,通关3813,,5,3,"[{type:6,param:3,val:35000409}]","[{type:3,param:5,val:3813,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000410,235000410,
35000411,赚大钱,通关3854,,5,3,"[{type:6,param:3,val:35000410}]","[{type:3,param:5,val:3854,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000411,235000411,
35000412,赚大钱,通关3895,,5,3,"[{type:6,param:3,val:35000411}]","[{type:3,param:5,val:3895,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000412,235000412,
35000413,赚大钱,通关3936,,5,3,"[{type:6,param:3,val:35000412}]","[{type:3,param:5,val:3936,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000413,235000413,
35000414,赚大钱,通关3977,,5,3,"[{type:6,param:3,val:35000413}]","[{type:3,param:5,val:3977,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000414,235000414,
35000415,赚大钱,通关4018,,5,3,"[{type:6,param:3,val:35000414}]","[{type:3,param:5,val:4018,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000415,235000415,
35000416,赚大钱,通关4059,,5,3,"[{type:6,param:3,val:35000415}]","[{type:3,param:5,val:4059,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000416,235000416,
35000417,赚大钱,通关4100,,5,3,"[{type:6,param:3,val:35000416}]","[{type:3,param:5,val:4100,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000417,235000417,
35000418,赚大钱,通关4141,,5,3,"[{type:6,param:3,val:35000417}]","[{type:3,param:5,val:4141,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000418,235000418,
35000419,赚大钱,通关4182,,5,3,"[{type:6,param:3,val:35000418}]","[{type:3,param:5,val:4182,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000419,235000419,
35000420,赚大钱,通关4223,,5,3,"[{type:6,param:3,val:35000419}]","[{type:3,param:5,val:4223,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000420,235000420,
35000421,赚大钱,通关4264,,5,3,"[{type:6,param:3,val:35000420}]","[{type:3,param:5,val:4264,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000421,235000421,
35000422,赚大钱,通关4305,,5,3,"[{type:6,param:3,val:35000421}]","[{type:3,param:5,val:4305,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000422,235000422,
35000423,赚大钱,通关4346,,5,3,"[{type:6,param:3,val:35000422}]","[{type:3,param:5,val:4346,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000423,235000423,
35000424,赚大钱,通关4387,,5,3,"[{type:6,param:3,val:35000423}]","[{type:3,param:5,val:4387,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000424,235000424,
35000425,赚大钱,通关4428,,5,3,"[{type:6,param:3,val:35000424}]","[{type:3,param:5,val:4428,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000425,235000425,
35000426,赚大钱,通关4469,,5,3,"[{type:6,param:3,val:35000425}]","[{type:3,param:5,val:4469,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000426,235000426,
35000427,赚大钱,通关4510,,5,3,"[{type:6,param:3,val:35000426}]","[{type:3,param:5,val:4510,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000427,235000427,
35000428,赚大钱,通关4551,,5,3,"[{type:6,param:3,val:35000427}]","[{type:3,param:5,val:4551,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000428,235000428,
35000429,赚大钱,通关4592,,5,3,"[{type:6,param:3,val:35000428}]","[{type:3,param:5,val:4592,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000429,235000429,
35000430,赚大钱,通关4633,,5,3,"[{type:6,param:3,val:35000429}]","[{type:3,param:5,val:4633,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000430,235000430,
35000431,赚大钱,通关4674,,5,3,"[{type:6,param:3,val:35000430}]","[{type:3,param:5,val:4674,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000431,235000431,
35000432,赚大钱,通关4715,,5,3,"[{type:6,param:3,val:35000431}]","[{type:3,param:5,val:4715,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000432,235000432,
35000433,赚大钱,通关4756,,5,3,"[{type:6,param:3,val:35000432}]","[{type:3,param:5,val:4756,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000433,235000433,
35000434,赚大钱,通关4797,,5,3,"[{type:6,param:3,val:35000433}]","[{type:3,param:5,val:4797,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000434,235000434,
35000435,赚大钱,通关4838,,5,3,"[{type:6,param:3,val:35000434}]","[{type:3,param:5,val:4838,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000435,235000435,
35000436,赚大钱,通关4879,,5,3,"[{type:6,param:3,val:35000435}]","[{type:3,param:5,val:4879,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000436,235000436,
35000437,赚大钱,通关4920,,5,3,"[{type:6,param:3,val:35000436}]","[{type:3,param:5,val:4920,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000437,235000437,
35000438,赚大钱,通关4961,,5,3,"[{type:6,param:3,val:35000437}]","[{type:3,param:5,val:4961,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000438,235000438,
35000439,赚大钱,通关5002,,5,3,"[{type:6,param:3,val:35000438}]","[{type:3,param:5,val:5002,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000439,235000439,
35000440,赚大钱,通关5043,,5,3,"[{type:6,param:3,val:35000439}]","[{type:3,param:5,val:5043,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000440,235000440,
35000441,赚大钱,通关5084,,5,3,"[{type:6,param:3,val:35000440}]","[{type:3,param:5,val:5084,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000441,235000441,
35000442,赚大钱,通关5125,,5,3,"[{type:6,param:3,val:35000441}]","[{type:3,param:5,val:5125,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000442,235000442,
35000443,赚大钱,通关5166,,5,3,"[{type:6,param:3,val:35000442}]","[{type:3,param:5,val:5166,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000443,235000443,
35000444,赚大钱,通关5207,,5,3,"[{type:6,param:3,val:35000443}]","[{type:3,param:5,val:5207,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000444,235000444,
35000445,赚大钱,通关5248,,5,3,"[{type:6,param:3,val:35000444}]","[{type:3,param:5,val:5248,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000445,235000445,
35000446,赚大钱,通关5289,,5,3,"[{type:6,param:3,val:35000445}]","[{type:3,param:5,val:5289,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000446,235000446,
35000447,赚大钱,通关5330,,5,3,"[{type:6,param:3,val:35000446}]","[{type:3,param:5,val:5330,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000447,235000447,
35000448,赚大钱,通关5371,,5,3,"[{type:6,param:3,val:35000447}]","[{type:3,param:5,val:5371,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000448,235000448,
35000449,赚大钱,通关5412,,5,3,"[{type:6,param:3,val:35000448}]","[{type:3,param:5,val:5412,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000449,235000449,
35000450,赚大钱,通关5453,,5,3,"[{type:6,param:3,val:35000449}]","[{type:3,param:5,val:5453,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000450,235000450,
35000451,赚大钱,通关5494,,5,3,"[{type:6,param:3,val:35000450}]","[{type:3,param:5,val:5494,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000451,235000451,
35000452,赚大钱,通关5535,,5,3,"[{type:6,param:3,val:35000451}]","[{type:3,param:5,val:5535,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000452,235000452,
35000453,赚大钱,通关5576,,5,3,"[{type:6,param:3,val:35000452}]","[{type:3,param:5,val:5576,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000453,235000453,
35000454,赚大钱,通关5617,,5,3,"[{type:6,param:3,val:35000453}]","[{type:3,param:5,val:5617,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000454,235000454,
35000455,赚大钱,通关5658,,5,3,"[{type:6,param:3,val:35000454}]","[{type:3,param:5,val:5658,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000455,235000455,
35000456,赚大钱,通关5699,,5,3,"[{type:6,param:3,val:35000455}]","[{type:3,param:5,val:5699,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000456,235000456,
35000457,赚大钱,通关5740,,5,3,"[{type:6,param:3,val:35000456}]","[{type:3,param:5,val:5740,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000457,235000457,
35000458,赚大钱,通关5781,,5,3,"[{type:6,param:3,val:35000457}]","[{type:3,param:5,val:5781,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000458,235000458,
35000459,赚大钱,通关5822,,5,3,"[{type:6,param:3,val:35000458}]","[{type:3,param:5,val:5822,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000459,235000459,
35000460,赚大钱,通关5863,,5,3,"[{type:6,param:3,val:35000459}]","[{type:3,param:5,val:5863,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000460,235000460,
35000461,赚大钱,通关5904,,5,3,"[{type:6,param:3,val:35000460}]","[{type:3,param:5,val:5904,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000461,235000461,
35000462,赚大钱,通关5945,,5,3,"[{type:6,param:3,val:35000461}]","[{type:3,param:5,val:5945,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000462,235000462,
35000463,赚大钱,通关5986,,5,3,"[{type:6,param:3,val:35000462}]","[{type:3,param:5,val:5986,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000463,235000463,
35000464,赚大钱,通关6027,,5,3,"[{type:6,param:3,val:35000463}]","[{type:3,param:5,val:6027,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000464,235000464,
35000465,赚大钱,通关6068,,5,3,"[{type:6,param:3,val:35000464}]","[{type:3,param:5,val:6068,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000465,235000465,
35000466,赚大钱,通关6109,,5,3,"[{type:6,param:3,val:35000465}]","[{type:3,param:5,val:6109,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000466,235000466,
35000467,赚大钱,通关6150,,5,3,"[{type:6,param:3,val:35000466}]","[{type:3,param:5,val:6150,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000467,235000467,
35000468,赚大钱,通关6191,,5,3,"[{type:6,param:3,val:35000467}]","[{type:3,param:5,val:6191,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000468,235000468,
35000469,赚大钱,通关6232,,5,3,"[{type:6,param:3,val:35000468}]","[{type:3,param:5,val:6232,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000469,235000469,
35000470,赚大钱,通关6273,,5,3,"[{type:6,param:3,val:35000469}]","[{type:3,param:5,val:6273,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000470,235000470,
35000471,赚大钱,通关6314,,5,3,"[{type:6,param:3,val:35000470}]","[{type:3,param:5,val:6314,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000471,235000471,
35000472,赚大钱,通关6355,,5,3,"[{type:6,param:3,val:35000471}]","[{type:3,param:5,val:6355,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000472,235000472,
35000473,赚大钱,通关6396,,5,3,"[{type:6,param:3,val:35000472}]","[{type:3,param:5,val:6396,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000473,235000473,
35000474,赚大钱,通关6437,,5,3,"[{type:6,param:3,val:35000473}]","[{type:3,param:5,val:6437,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000474,235000474,
35000475,赚大钱,通关6478,,5,3,"[{type:6,param:3,val:35000474}]","[{type:3,param:5,val:6478,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000475,235000475,
35000476,赚大钱,通关6519,,5,3,"[{type:6,param:3,val:35000475}]","[{type:3,param:5,val:6519,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000476,235000476,
35000477,赚大钱,通关6560,,5,3,"[{type:6,param:3,val:35000476}]","[{type:3,param:5,val:6560,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000477,235000477,
35000478,赚大钱,通关6601,,5,3,"[{type:6,param:3,val:35000477}]","[{type:3,param:5,val:6601,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000478,235000478,
35000479,赚大钱,通关6642,,5,3,"[{type:6,param:3,val:35000478}]","[{type:3,param:5,val:6642,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000479,235000479,
35000480,赚大钱,通关6683,,5,3,"[{type:6,param:3,val:35000479}]","[{type:3,param:5,val:6683,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000480,235000480,
35000481,赚大钱,通关6724,,5,3,"[{type:6,param:3,val:35000480}]","[{type:3,param:5,val:6724,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000481,235000481,
35000482,赚大钱,通关6765,,5,3,"[{type:6,param:3,val:35000481}]","[{type:3,param:5,val:6765,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000482,235000482,
35000483,赚大钱,通关6806,,5,3,"[{type:6,param:3,val:35000482}]","[{type:3,param:5,val:6806,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000483,235000483,
35000484,赚大钱,通关6847,,5,3,"[{type:6,param:3,val:35000483}]","[{type:3,param:5,val:6847,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000484,235000484,
35000485,赚大钱,通关6888,,5,3,"[{type:6,param:3,val:35000484}]","[{type:3,param:5,val:6888,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000485,235000485,
35000486,赚大钱,通关6929,,5,3,"[{type:6,param:3,val:35000485}]","[{type:3,param:5,val:6929,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000486,235000486,
35000487,赚大钱,通关6970,,5,3,"[{type:6,param:3,val:35000486}]","[{type:3,param:5,val:6970,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000487,235000487,
35000488,赚大钱,通关7011,,5,3,"[{type:6,param:3,val:35000487}]","[{type:3,param:5,val:7011,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000488,235000488,
35000489,赚大钱,通关7052,,5,3,"[{type:6,param:3,val:35000488}]","[{type:3,param:5,val:7052,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000489,235000489,
35000490,赚大钱,通关7093,,5,3,"[{type:6,param:3,val:35000489}]","[{type:3,param:5,val:7093,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000490,235000490,
35000491,赚大钱,通关7134,,5,3,"[{type:6,param:3,val:35000490}]","[{type:3,param:5,val:7134,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000491,235000491,
35000492,赚大钱,通关7175,,5,3,"[{type:6,param:3,val:35000491}]","[{type:3,param:5,val:7175,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000492,235000492,
35000493,赚大钱,通关7216,,5,3,"[{type:6,param:3,val:35000492}]","[{type:3,param:5,val:7216,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000493,235000493,
35000494,赚大钱,通关7257,,5,3,"[{type:6,param:3,val:35000493}]","[{type:3,param:5,val:7257,recMode:0}]",[],"[{type:1,funcs:[{type:4,param:80400002,value:100}]}]",n,135000494,235000494,
