"ID{id,int}(idx)","类型{type,int}","类型(num,t)","选择描述(str,chooseDes)","场景跳转图片(str,datePlace)","跳转剧情(num,plotId)","微信开场剧情(str,startDes)","微信开场描述(str,indexDes)","美女约会开场(funcs,beautyStartDes)","美女约会地点引用(funcs,beautyDatePlace)","剧情(funcs,plotDes)","正确选择项(num,rightChoose)","奖励1{prize1,json_funcs}","奖励2{prize2,json_funcs}","奖励3{prize3,json_funcs}","选项1下一段剧情{nextCid1,int}","选项2下一段剧情{nextCid2,int} ","选项3下一段剧情{nextCid3,int}","剧情开始标志(num,showtime)",
57000201,1,1,,,,喝茶是一件讲究缘分的事情。,,,,"{{1,0,1,0,1,0},{{""今天缘分未到啊。（遗憾）"",""这么说的确很有意境。"",""我一定会是你的有缘人。""},{""缘分可不是说有就有的。（笑）"",""缘分需要虔诚的心。"",""你对自己好像很有自信？""},{""哦？看来有很多讲究？"",""我只是相信你我之间的缘分。""},{""你别想得太简单了，想喝到我的茶必须经过我的检测。"",""初次见面，我感觉我们之间，也许会有故事。（笑）""},{""我对茶道也有一些理解，改天可以交流一下。"",""以茶交友，肯定很有趣。""},{""那我就拭目以待了。（微笑）"",""嗯，我想也是。""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]",0,0,0,1,
57000202,1,1,,,,三个要求你似乎都很有把握的样子？,,,,"{{1,0,1,0,1,0},{{""我现在已经有一些思路了。"",""你不是说过这讲究缘分吗？"",""我相信心诚则灵。""},{""哦？莫非是有备而来？"",""你答应得很爽快，这一点我很惊讶。"",""你这么说，我也开始有点期待了。""},{""想要喝到你泡的茶，这点觉悟还是有的。"",""可以跟我说说你泡茶的诀窍吗？（好奇）""},{""希望你真的喜欢茶道，而不是嘴上说说。（笑）"",""其实泡茶与喝茶一样，都要用心体会。""},{""放心吧，三个结果我都一定会让你惊喜的。"",""看得出你对茶道的喜爱是发自内心的。""},{""那就到时候再见吧，我去煮茶了~"",""希望有机会给你尝尝我研究的新茶。（笑）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]",0,0,0,1,
57000203,1,1,,,,前两个问题的答案让我好奇第三个问题你会准备什么了。,,,,"{{1,0,1,0,1,0},{{""这是最让我头疼的问题了。（懊恼）"",""第三个…我自己都没把握。（无奈）"",""希望会让你满意吧。（笑）""},{""看不出来你也有头疼的时候。（笑）"",""我还是很看好你的~"",""看来不是很有信心的样子？""},{""你就别取笑我了。（苦笑）"",""说实话，的确不知道你会喜欢什么样的壶。""},{""我在心里为你加油哦~"",""你不是说过吗，心诚则灵~""},{""那你还不如跟我说说你的喜好。（祈求）"",""也就是说，我用心找了你就会让我过关吗？""},{""不能作弊，我这是考验你的诚意呢。（笑）"",""我可是很严格的考官，别想套近乎~（笑）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]",0,0,0,1,
57000204,2,1,,,,我又新煮了一壶茶呢！,,,,"{{1,0,1,0,1,0},{{""你为什么这么喜欢煮茶？"",""感觉你茶艺的境界应该很高。"",""你一看就是个茶道高手。""},{""可能是受父母的熏陶吧！"",""还行吧！我进步的空间还蛮大的。"",""谦虚才能使人进步呢！""},{""我现在好想品尝一下你煮的茶。"",""我对那间有异香的屋子很好奇。""},{""时机到的时候，你自会喝到。"",""这就要看你的缘分啰！""},{""还不知道要等到什么时候呢。"",""我只希望这一天快点到来。""},{""要有耐心哦！"",""慢慢等啰！""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]",0,0,0,1,
57000205,2,1,,,,你对泡茶好像也很有研究？（好奇）,,,,"{{1,0,1,0,1,0},{{""算是吧，我觉得茶道很高深。"",""研究谈不上。"",""我对喝茶比较有研究。""},{""你也是很高深的一个人。"",""很少有人能通过茶看到我在想什么。"",""懂得品茶的人其实比懂得泡茶的人更厉害。""},{""其实我只是刚好很了解你。（笑）"",""你这是在夸我吗？（笑）""},{""你为什么会愿意花时间了解我？（不解）"",""你说得我感觉自己比较厉害了。（笑）""},{""你就像你泡的茶，美好又神秘。"",""你是我见过的最特别的女孩子。""},{""还不是一下子就被你看穿了。（脸红）"",""希望这句话你永远只对我一个人说。（脸红）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]",0,0,0,1,
57000206,2,1,,,,听说你还在找茶壶？,,,,"{{1,0,1,0,1,0},{{""不找到总觉得不甘心。"",""不想轻易放弃。"",""也谈不上，只是偶尔关注一下。（笑）""},{""其实不必强求。（安慰）"",""你这么说，我都不知如何开口了。"",""你已经持续很长时间了？""},{""我原本想偷偷给你一个惊喜的。（沮丧）"",""从认识你开始到现在，我一直在寻找你想要的茶壶。（笑）""},{""你这么用心，我很惊喜。（脸红）"",""为什么这么久还在找？""},{""可是我还是没能找到啊。（遗憾）"",""我想找到一个能让你真正喜欢的茶壶。（认真）""},{""你不是说过吗，心诚则灵，我已经感受到了~"",""其实，茶壶从来都不是我喜欢你的原因。（脸红）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]","[{type:42,param:20200020,value:1}]",0,0,0,1,
57000211,1,1,,,,今天的事，不是你想的那样。（尴尬）,,,,"{{1,0,1,0,1,0},{{""什么样不关我的事。（冷漠）"",""没事，与我无关。"",""你知道我想的什么样？""},{""但我还是想谢谢你。"",""对不起，我知道你是好意。"",""呃…总之谢谢你，但是我有我的苦衷。""},{""不用了，今天的事是我多管闲事了。"",""你不用向我解释什么。（冷漠）""},{""我没办法反抗的。（难过）"",""不管怎么说，谢谢你愿意开口帮我。""},{""你也许有你的苦衷，等你愿意说的时候再说吧。"",""结果还不是多管闲事。""},{""谢谢你，希望还能再见到你。"",""有机会我再向你解释吧。（难过）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]",0,0,0,1,
57000212,1,1,,,,你如果不想管我的话，下次假装没看见就行了。（气愤）,,,,"{{1,0,1,0,1,0},{{""上次的事情我很抱歉。（歉疚）"",""我不知道他们会那样对你。"",""我没有不想管你！（无奈）""},{""不用假惺惺。（倔强）"",""算了，今天还是要谢谢你。"",""你不用解释了，我都知道。（倔强）""},{""以后遇到这种事情随时联系我。（心疼）"",""我怕又是误会…（无奈）""},{""真的有人会在我困难的时候从天而降吗。（苦笑）"",""你救过我，让我又对这个世界有了一点期待。""},{""我可以帮助你，相信我。"",""以后不会不管你了。（心疼）""},{""你有这份心我已经很感激了。（感动）"",""（哭泣）我已经没有值得信任的人了。""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]",0,0,0,1,
57000213,1,1,,,,你又救了我一次。（脸红）,,,,"{{1,0,1,0,1,0},{{""我希望你不要再遇到危险了。"",""你为什么总让自己陷入那种境地。（心疼）"",""还好你遇到了我。""},{""我好想逃离现在的生活。"",""这是我甩不掉的命运。"",""遇到你这么多次怕是已经花光了我所有的幸运。""},{""不要害怕，以后我会保护你。"",""有我在，你以后会更好的。（认真）""},{""我不希望连累到你。（担忧）"",""我已经对生活没有任何期待了。（落寞）""},{""放心，把一切交给我。"",""让我成为你的期待吧，我会带你离开这里！""},{""我真的不知道该怎么感谢你了。（感动）"",""真的可以吗？（含泪）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]",0,0,0,1,
57000214,2,1,,,,我其实经历过很多次逃亡。,,,,"{{1,0,1,0,1,0},{{""我很希望能早一点遇到你。（心疼）"",""你一直没有放弃，很勇敢。"",""希望这世界对你好一点。""},{""我一直觉得自己运气不好，直到遇见了你。（笑）"",""命运给我安排的一切都是在等你出现。（笑）"",""其实现在想起来，我甚至很感谢那些经历。（感慨）""},{""让我把你曾经缺失的快乐都补回来吧。（心疼）"",""傻瓜，我希望你从头到尾都开开心心的。（心疼）""},{""其实你不用觉得心疼。"",""也许正是因为这样我们才能相遇。""},{""我真么可能不心疼。（心疼）"",""傻瓜，我只希望你少受一点委屈。（心疼）""},{""因为那些都过去了，我现在很幸福。"",""我愿意用那些经历交换与你的相遇。（深情）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]",0,0,0,1,
57000215,2,1,,,,很多人抱怨工作累，其实我很羡慕他们。,,,,"{{1,0,1,0,1,0},{{""你现在也算在工作啊。"",""为什么呢？"",""但是工作的确很累人呢。""},{""我一直以来的工作…都像是被监禁。"",""我一直很想有一份自由的工作。（向往）"",""安全，稳定，还有什么不好呢？""},{""我很快就会带你离开这里的。（认真）"",""不用羡慕，我会确保你的安全！""},{""有时候我会想，我的一辈子是不是都会在赌场里。"",""你根本不知道事情的严重性。（苦笑）""},{""有我在，就不会让你担心的事情发生。(坚定）"",""你会自由的，我说到做到！（认真）""},{""我等你带我离开。（笑）"",""嗯，其实你的存在已经让我觉得很有安全感了。（感动）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]",0,0,0,1,
57000216,2,1,,,,你喜欢宠物吗？,,,,"{{1,0,1,0,1,0},{{""为什么突然问这个？"",""你想养宠物吗？"",""挺喜欢的。""},{""感觉你应该会很喜欢吧，这么有爱心。（笑）"",""我就是随口问问。"",""我不算特别喜欢。（若有所思）""},{""我有你就很满足了。（笑）"",""女孩子不是都很喜欢小动物吗？（不解）""},{""你把我当成什么啊？（不满）"",""我以前很想养宠物，但是怕没有能力保护它们。""},{""对我来说，有你陪在我身边就足够了。（深情）"",""对宠物呢，最好的付出就是陪伴。（认真）""},{""让我永远陪在你身边吧。（脸红）"",""你是那个让我感觉到'陪伴'有多珍贵的人。（感动）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]","[{type:42,param:20200021,value:1}]",0,0,0,1,
57000331,1,1,,,,不管怎样，今天谢谢你啦！,,,,"{{1,0,1,0,1,0},{{""举手之劳，不足挂齿。"",""不用客气，毕竟你这么可爱。"",""无论是谁，我相信他看到那个场景都会出手相救的。""},{""你袭胸的时候，我差点把你当成坏人了。（露齿笑）"",""你今天的手有点不老实哦！（机智）"",""说实话，我当时是有点生气的。""},{""我真的不是故意的。(尴尬）"",""事发突然，我当时也没注意到，抱歉啊！""},{""我现在不气了，反而觉得你人挺好的。（微笑）"",""其实你的见义勇为，让我很欣赏你呢！""},{""你下次直播的时候，可要注意一点哦！"",""专心做事的时候，也要看看四周有没有危险。""},{""好的嘛，我知道了。（耶）"",""你挺关心我的嘛。（偷笑）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200033,value:1}]","[{type:42,param:20200033,value:1}]","[{type:42,param:20200033,value:1}]",0,0,0,1,
57000332,1,1,,,,你穿COS服，其实也蛮帅的耶！,,,,"{{1,0,1,0,1,0},{{""陷入沉思……"",""我真的觉得那个衣服很怪，可以不穿吗？"",""虽然我知道我很帅，但还是要低调。""},{""真的，我是真心觉得你穿的很好看的。"",""不行哦！你都答应我了。"",""额~我觉得你可以谦虚一点。""},{""我当时怎么就答应了你那个条件了呢。（皱眉）"",""我当初真不该答应你卖身致歉。（流泪）""},{""哈哈哈，反正你不能反悔。（调皮）"",""自己选择的路，哭着也要走完哦！（偷笑）""},{""要不是看你这么可爱，我才不答应呢！（左哼哼）"",""我既然答应你了就不会反悔。顶多发几句牢骚。""},{""这样才对嘛！（呲牙）"",""（露齿笑）（露齿笑）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200033,value:1}]","[{type:42,param:20200033,value:1}]","[{type:42,param:20200033,value:1}]",0,0,0,1,
57000333,1,1,,,,恭喜你，解放啦！,,,,"{{1,0,1,0,1,0},{{""现在回过头仔细想想，其实直播也蛮有趣的。"",""终于熬过了噩梦般的二十场直播。"",""我可能还会回忆起我们一起直播的日子。""},{""那当然了，所以我才会这么喜欢嘛！"",""没这么恐怖吧！其实挺有意思的。"",""怎么，你舍不得啦！""},{""今天，你说你想进我的公司，是认真的吗？"",""你这小脑袋瓜又在构思什么？怎么突然想进我的公司。""},{""比真金还真。"",""我可不是一时脑热，我是很真诚的。""},{""嗯，过几天答复你。"",""好吧，那我会认真考虑的。""},{""那，等你消息哦！"",""一定要细细想清楚哦！""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200033,value:1}]","[{type:42,param:20200033,value:1}]","[{type:42,param:20200033,value:1}]",0,0,0,1,
57000334,2,1,,,,你知道吗？我从小就喜欢看漫画。,,,,"{{1,0,1,0,1,0},{{""漫画真的如此吸引人吗？"",""所以，你就是根据漫画里的小可爱长的吗？"",""怪不得你这么喜欢角色扮演。""},{""其实，我是有原因的。"",""哈哈，这个嘛，还真不是。"",""个人兴趣爱好嘛。""},{""你除了喜欢看漫画，还喜欢干吗呢?"",""我想你肯定不止这一个爱好吧！""},{""我还喜欢你呀！（害羞）"",""反正只要跟二次元有关的我都喜欢。（呲牙）""},{""原来你这么博爱啊！"",""你喜欢的，还挺有意思的嘛。""},{""没有啊，我只喜欢二次元和你呢！"",""嗯啦，你就很有意思啊！（害羞）""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200033,value:1}]","[{type:42,param:20200033,value:1}]","[{type:42,param:20200033,value:1}]",0,0,0,1,
57000335,2,1,,,,怎么样，我就说我会给公司带来巨大的利益吧！,,,,"{{1,0,1,0,1,0},{{""你这小丫头片子，挺厉害的呀！"",""我以前真的是小看你了。（露齿笑）"",""反手给你666。""},{""哈哈，没想到吧！"",""不要被我可爱的外表所迷惑，我可是实力派哦！"",""谁叫我这么优秀呢！（耶）""},{""通过你的直播平台，我们公司的名气好想越来越大了。"",""你给我们公司带来这么大的利益，我都不知道怎么感谢你。""},{""所以，你要不要继续和我一起直播啊？"",""要感谢的话，不如你再跟我角色扮演一次吧。""},{""啊！还是不了，我不想再穿那么奇怪的衣服。"",""额~我内心是拒绝的。（捂脸）""},{""哈哈，逗你的。（偷笑）"",""看把你吓得，跟你开玩笑的啦！""}},{1,1,1,1,1,1}}",1,"[{type:42,param:20200033,value:1}]","[{type:42,param:20200033,value:1}]","[{type:42,param:20200033,value:1}]",0,0,0,1,
