"编号{id,int}(idx)","关卡名(str,pname)","关卡节点名(str,name)","描述(str,desc)","章节{chapter,int}(num,zj)","部分{part,int}(num,gk)","序号{ix,int}(num,zdjd)","头像(str,h1)","方头像(str,h2)","半身像(str,hf)","名字(str,bossn)","简介(str,bossd)","背景图(str,bg)","传单颜色(num,bColor)","战斗配置(num,fCfg)","口才{eqen,long}(num,kc)","实力{chance,long}(num,sl)","参数1{param1,long}","参数2{param2,long}","是否boss{boss,bool}(str,boss)","奖励{prize,json_funcs}(json,jl)","文字描述1","文字描述2",
40006524,65章2关,65章2关4点,65章2关4点描述,65,2,3,,,,,,,2,40200004,186388,1792200,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006524,240006524,
40006525,65章2关,65章2关5点,65章2关5点描述,65,2,4,,,,,,,2,40200002,190008,1809600,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006525,240006525,
40006526,65章2关,65章2关6点,65章2关6点描述,65,2,5,,,,,,,3,40200002,195506,1844400,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006526,240006526,
40006527,65章2关,65章2关7点,65章2关7点描述,65,2,6,,,,,,,3,40200001,201074,1879200,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006527,240006527,
40006528,65章2关,65章2关8点,65章2关8点描述,65,2,7,,,,,,,3,40200001,206712,1914000,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5},{type:11,param:30130013,value:1}]",140006528,240006528,
40006531,65章3关,65章3关1点,65章3关1点描述,65,3,0,,,,,,,2,40200008,176750,1750000,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006531,240006531,
40006532,65章3关,65章3关2点,65章3关2点描述,65,3,1,,,,,,,2,40200008,180285,1767500,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006532,240006532,
40006533,65章3关,65章3关3点,65章3关3点描述,65,3,2,,,,,,,1,40200009,183855,1785000,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006533,240006533,
40006534,65章3关,65章3关4点,65章3关4点描述,65,3,3,,,,,,,2,40200009,187460,1802500,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006534,240006534,
40006535,65章3关,65章3关5点,65章3关5点描述,65,3,4,,,,,,,1,40200003,191100,1820000,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006535,240006535,
40006536,65章3关,65章3关6点,65章3关6点描述,65,3,5,,,,,,,3,40200003,196630,1855000,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006536,240006536,
40006537,65章3关,65章3关7点,65章3关7点描述,65,3,6,,,,,,,1,40200009,202230,1890000,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006537,240006537,
40006538,65章3关,65章3关8点,65章3关8点描述,65,3,7,,,,,,,2,40200009,207900,1925000,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5},{type:11,param:30130013,value:1}]",140006538,240006538,
40006541,65章4关,65章4关1点,65章4关1点描述,65,4,0,,,,,,,3,40200007,177760,1760000,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006541,240006541,
40006542,65章4关,65章4关2点,65章4关2点描述,65,4,1,,,,,,,2,40200007,181315,1777600,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006542,240006542,
40006543,65章4关,65章4关3点,65章4关3点描述,65,4,2,,,,,,,1,40200004,184905,1795200,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006543,240006543,
40006544,65章4关,65章4关4点,65章4关4点描述,65,4,3,,,,,,,1,40200004,188531,1812800,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006544,240006544,
40006545,65章4关,65章4关5点,65章4关5点描述,65,4,4,,,,,,,2,40200005,192192,1830400,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006545,240006545,
40006546,65章4关,65章4关6点,65章4关6点描述,65,4,5,,,,,,,3,40200005,197753,1865600,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006546,240006546,
40006547,65章4关,65章4关7点,65章4关7点描述,65,4,6,,,,,,,3,40200005,203385,1900800,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006547,240006547,
40006548,65章4关,65章4关8点,65章4关8点描述,65,4,7,,,,,,,2,40200005,209088,1936000,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5},{type:11,param:30130013,value:1}]",140006548,240006548,
40006551,65章5关,65章5关1点,65章5关1点描述,65,5,0,,,,,,,2,40200004,178770,1770000,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006551,240006551,
40006552,65章5关,65章5关2点,65章5关2点描述,65,5,1,,,,,,,1,40200004,182345,1787700,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006552,240006552,
40006553,65章5关,65章5关3点,65章5关3点描述,65,5,2,,,,,,,3,40200008,185956,1805400,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006553,240006553,
40006554,65章5关,65章5关4点,65章5关4点描述,65,5,3,,,,,,,1,40200008,189602,1823100,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006554,240006554,
40006555,65章5关,65章5关5点,65章5关5点描述,65,5,4,,,,,,,3,40200008,193284,1840800,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006555,240006555,
40006556,65章5关,65章5关6点,65章5关6点描述,65,5,5,,,,,,,2,40200008,198877,1876200,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006556,240006556,
40006557,65章5关,65章5关7点,65章5关7点描述,65,5,6,,,,,,,2,40200008,204541,1911600,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5}]",140006557,240006557,
40006558,65章5关,65章5关8点,65章5关8点描述,65,5,7,,,,,,,3,40200008,210276,1947000,10000,26000,false,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5},{type:11,param:30130013,value:1}]",140006558,240006558,
40006561,地头蛇,地头蛇,地头蛇描述,65,6,0,10031207,10031237,10032207,第65BOSS,第65BOSS描述,gk_3,,40200010,0,154520000,0,0,true,"[{type:4,param:80400001,value:65430},{type:10,param:0,value:5},{type:11,param:30130003,value:1},{type:33,value:25}]",140006561,240006561,
40006611,66章1关,66章1关1点,66章1关1点描述,66,1,0,,,,,,,2,40200008,179780,1780000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006611,240006611,
40006612,66章1关,66章1关2点,66章1关2点描述,66,1,1,,,,,,,2,40200008,183375,1797800,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006612,240006612,
40006613,66章1关,66章1关3点,66章1关3点描述,66,1,2,,,,,,,3,40200008,187006,1815600,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006613,240006613,
40006614,66章1关,66章1关4点,66章1关4点描述,66,1,3,,,,,,,2,40200008,190673,1833400,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006614,240006614,
40006615,66章1关,66章1关5点,66章1关5点描述,66,1,4,,,,,,,2,40200002,194376,1851200,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006615,240006615,
40006616,66章1关,66章1关6点,66章1关6点描述,66,1,5,,,,,,,2,40200002,200000,1886800,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006616,240006616,
40006617,66章1关,66章1关7点,66章1关7点描述,66,1,6,,,,,,,2,40200001,205696,1922400,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006617,240006617,
40006618,66章1关,66章1关8点,66章1关8点描述,66,1,7,,,,,,,3,40200001,211464,1958000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5},{type:11,param:30130013,value:1}]",140006618,240006618,
40006621,66章2关,66章2关1点,66章2关1点描述,66,2,0,,,,,,,2,40200006,180790,1790000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006621,240006621,
40006622,66章2关,66章2关2点,66章2关2点描述,66,2,1,,,,,,,2,40200006,184405,1807900,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006622,240006622,
40006623,66章2关,66章2关3点,66章2关3点描述,66,2,2,,,,,,,3,40200003,188057,1825800,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006623,240006623,
40006624,66章2关,66章2关4点,66章2关4点描述,66,2,3,,,,,,,3,40200003,191744,1843700,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006624,240006624,
40006625,66章2关,66章2关5点,66章2关5点描述,66,2,4,,,,,,,1,40200005,195468,1861600,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006625,240006625,
40006626,66章2关,66章2关6点,66章2关6点描述,66,2,5,,,,,,,1,40200005,201124,1897400,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006626,240006626,
40006627,66章2关,66章2关7点,66章2关7点描述,66,2,6,,,,,,,3,40200007,206852,1933200,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006627,240006627,
40006628,66章2关,66章2关8点,66章2关8点描述,66,2,7,,,,,,,1,40200007,212652,1969000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5},{type:11,param:30130013,value:1}]",140006628,240006628,
40006631,66章3关,66章3关1点,66章3关1点描述,66,3,0,,,,,,,1,40200001,181800,1800000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006631,240006631,
40006632,66章3关,66章3关2点,66章3关2点描述,66,3,1,,,,,,,3,40200001,185436,1818000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006632,240006632,
40006633,66章3关,66章3关3点,66章3关3点描述,66,3,2,,,,,,,3,40200004,189108,1836000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006633,240006633,
40006634,66章3关,66章3关4点,66章3关4点描述,66,3,3,,,,,,,2,40200004,192816,1854000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006634,240006634,
40006635,66章3关,66章3关5点,66章3关5点描述,66,3,4,,,,,,,1,40200009,196560,1872000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006635,240006635,
40006636,66章3关,66章3关6点,66章3关6点描述,66,3,5,,,,,,,3,40200009,202248,1908000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006636,240006636,
40006637,66章3关,66章3关7点,66章3关7点描述,66,3,6,,,,,,,1,40200003,208008,1944000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006637,240006637,
40006638,66章3关,66章3关8点,66章3关8点描述,66,3,7,,,,,,,3,40200003,213840,1980000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5},{type:11,param:30130013,value:1}]",140006638,240006638,
40006641,66章4关,66章4关1点,66章4关1点描述,66,4,0,,,,,,,3,40200002,182810,1810000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006641,240006641,
40006642,66章4关,66章4关2点,66章4关2点描述,66,4,1,,,,,,,3,40200002,186466,1828100,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006642,240006642,
40006643,66章4关,66章4关3点,66章4关3点描述,66,4,2,,,,,,,2,40200009,190158,1846200,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006643,240006643,
40006644,66章4关,66章4关4点,66章4关4点描述,66,4,3,,,,,,,1,40200009,193887,1864300,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006644,240006644,
40006645,66章4关,66章4关5点,66章4关5点描述,66,4,4,,,,,,,2,40200004,197652,1882400,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006645,240006645,
40006646,66章4关,66章4关6点,66章4关6点描述,66,4,5,,,,,,,3,40200004,203371,1918600,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006646,240006646,
40006647,66章4关,66章4关7点,66章4关7点描述,66,4,6,,,,,,,1,40200005,209163,1954800,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006647,240006647,
40006648,66章4关,66章4关8点,66章4关8点描述,66,4,7,,,,,,,2,40200005,215028,1991000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5},{type:11,param:30130013,value:1}]",140006648,240006648,
40006651,66章5关,66章5关1点,66章5关1点描述,66,5,0,,,,,,,3,40200004,183820,1820000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006651,240006651,
40006652,66章5关,66章5关2点,66章5关2点描述,66,5,1,,,,,,,1,40200004,187496,1838200,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006652,240006652,
40006653,66章5关,66章5关3点,66章5关3点描述,66,5,2,,,,,,,2,40200006,191209,1856400,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006653,240006653,
40006654,66章5关,66章5关4点,66章5关4点描述,66,5,3,,,,,,,2,40200006,194958,1874600,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006654,240006654,
40006655,66章5关,66章5关5点,66章5关5点描述,66,5,4,,,,,,,3,40200007,198744,1892800,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006655,240006655,
40006656,66章5关,66章5关6点,66章5关6点描述,66,5,5,,,,,,,1,40200007,204495,1929200,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006656,240006656,
40006657,66章5关,66章5关7点,66章5关7点描述,66,5,6,,,,,,,3,40200003,210319,1965600,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5}]",140006657,240006657,
40006658,66章5关,66章5关8点,66章5关8点描述,66,5,7,,,,,,,1,40200003,216216,2002000,10000,26400,false,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5},{type:11,param:30130013,value:1}]",140006658,240006658,
40006661,地头蛇,地头蛇,地头蛇描述,66,6,0,10031209,10031239,10032209,第66BOSS,第66BOSS描述,gk_2,,40200010,0,163200000,0,0,true,"[{type:4,param:80400001,value:66760},{type:10,param:0,value:5},{type:11,param:30130003,value:1},{type:33,value:25}]",140006661,240006661,
40006711,67章1关,67章1关1点,67章1关1点描述,67,1,0,,,,,,,1,40200008,184830,1830000,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006711,240006711,
40006712,67章1关,67章1关2点,67章1关2点描述,67,1,1,,,,,,,3,40200008,188526,1848300,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006712,240006712,
40006713,67章1关,67章1关3点,67章1关3点描述,67,1,2,,,,,,,2,40200008,192259,1866600,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006713,240006713,
40006714,67章1关,67章1关4点,67章1关4点描述,67,1,3,,,,,,,3,40200008,196029,1884900,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006714,240006714,
40006715,67章1关,67章1关5点,67章1关5点描述,67,1,4,,,,,,,2,40200008,199836,1903200,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006715,240006715,
40006716,67章1关,67章1关6点,67章1关6点描述,67,1,5,,,,,,,2,40200008,205618,1939800,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006716,240006716,
40006717,67章1关,67章1关7点,67章1关7点描述,67,1,6,,,,,,,3,40200005,211474,1976400,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006717,240006717,
40006718,67章1关,67章1关8点,67章1关8点描述,67,1,7,,,,,,,2,40200005,217404,2013000,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5},{type:11,param:30130013,value:1}]",140006718,240006718,
40006721,67章2关,67章2关1点,67章2关1点描述,67,2,0,,,,,,,1,40200008,185840,1840000,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006721,240006721,
40006722,67章2关,67章2关2点,67章2关2点描述,67,2,1,,,,,,,1,40200008,189556,1858400,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006722,240006722,
40006723,67章2关,67章2关3点,67章2关3点描述,67,2,2,,,,,,,3,40200001,193310,1876800,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006723,240006723,
40006724,67章2关,67章2关4点,67章2关4点描述,67,2,3,,,,,,,1,40200001,197100,1895200,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006724,240006724,
40006725,67章2关,67章2关5点,67章2关5点描述,67,2,4,,,,,,,3,40200009,200928,1913600,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006725,240006725,
40006726,67章2关,67章2关6点,67章2关6点描述,67,2,5,,,,,,,1,40200009,206742,1950400,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006726,240006726,
40006727,67章2关,67章2关7点,67章2关7点描述,67,2,6,,,,,,,2,40200003,212630,1987200,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006727,240006727,
40006728,67章2关,67章2关8点,67章2关8点描述,67,2,7,,,,,,,1,40200003,218592,2024000,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5},{type:11,param:30130013,value:1}]",140006728,240006728,
40006731,67章3关,67章3关1点,67章3关1点描述,67,3,0,,,,,,,2,40200004,186850,1850000,10000,26800,false,"[{type:4,param:80400001,value:68090},{type:10,param:0,value:5}]",140006731,240006731,
