"ID{id,int}(idx)","名字(str,n)","头像(str,p)","类型(num,tp)","权重{weight,int}","最大血量{maxLf,long}(num,maxLf)"," 击杀积分{killScorePrize,int}(num,killScorePrize)","击杀奖励{killPrize,int}(num,killPrize)","奖励((fun,s)",
70501343,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501344,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501345,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501346,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501347,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501348,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501349,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501350,主管,10031204,4,179,500000000,100,89700013,"{30011002,30200010,30200015,30200020,30200025,30041018,30021001,30022001,30023001}",
70501351,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501352,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501353,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501354,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501355,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501356,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501357,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501358,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501359,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501360,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501361,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501362,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501363,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501364,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501365,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501366,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501367,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501368,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501369,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501370,经理,10031205,3,268,2000000000,400,89700014,"{30011003,30200010,30200015,30200020,30200025,30041019,30021002,30022002,30023002}",
70501371,总经理,10031206,2,357,5000000000,1000,89700015,"{30011004,30214111,30214112,30214113,30214114,30041019,30021003,30022003,30023003}",
70501372,总经理,10031206,2,357,5000000000,1000,89700015,"{30011004,30214111,30214112,30214113,30214114,30041019,30021003,30022003,30023003}",
70501373,总经理,10031206,2,357,5000000000,1000,89700015,"{30011004,30214111,30214112,30214113,30214114,30041019,30021003,30022003,30023003}",
70501374,总经理,10031206,2,357,5000000000,1000,89700015,"{30011004,30214111,30214112,30214113,30214114,30041019,30021003,30022003,30023003}",
70501375,总经理,10031206,2,357,5000000000,1000,89700015,"{30011004,30214111,30214112,30214113,30214114,30041019,30021003,30022003,30023003}",
70501376,总经理,10031206,2,357,5000000000,1000,89700015,"{30011004,30214111,30214112,30214113,30214114,30041019,30021003,30022003,30023003}",
70501377,总经理,10031206,2,357,5000000000,1000,89700015,"{30011004,30214111,30214112,30214113,30214114,30041019,30021003,30022003,30023003}",
70501378,总经理,10031206,2,357,5000000000,1000,89700015,"{30011004,30214111,30214112,30214113,30214114,30041019,30021003,30022003,30023003}",
70501379,总经理,10031206,2,357,5000000000,1000,89700015,"{30011004,30214111,30214112,30214113,30214114,30041019,30021003,30022003,30023003}",
70501380,总经理,10031206,2,357,5000000000,1000,89700015,"{30011004,30214111,30214112,30214113,30214114,30041019,30021003,30022003,30023003}",
70501381,总裁,10031207,1,1786,15000000000,3000,89700016,"{30011006,30011005,30214111,30214112,30214113,30214114,30041019,30021004,30022004,30023004}",
