"升星id{id,int}(idx)","角色id{hcid,int}(num,hcid)","星级{star,int}(num,lv)","大星(int,bigstar)","头像","形象","生命(num,lf){lf,int}","物理攻击(num,ptk){ptk,int}","魔法攻击(num,stk){stk,int}","物理防御(num,pdf){pdf,int}","魔法防御(num,sdf){sdf,int}","升星的所有消耗{costList,json_funcs}(json,costList)","角色折算后的碎片数量{prizeList,json_funcs}(json,prizeList)","开启被动技能id",
21200575,21000020,5,2,,,1128,0,338,87,114,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21200576,21000020,6,2,,,1503,0,451,116,152,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21200577,21000020,7,2,,,1879,0,564,145,190,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21200578,21000020,8,2,,,2255,0,676,174,228,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21200579,21000020,9,3,,,2756,0,827,212,278,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21200580,21000020,10,3,,,3257,0,977,251,329,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21200581,21000020,11,3,,,3758,0,1127,290,380,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21200582,21000020,12,3,,,4259,0,1278,328,430,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21200583,21000020,13,4,,,5011,0,1503,386,506,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21200584,21000020,14,4,,,5763,0,1729,444,582,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21200585,21000020,15,4,,,6514,0,1954,502,658,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21200586,21000020,16,4,,,7266,0,2180,560,734,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21200587,21000020,17,4,,,8018,0,2405,618,810,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21200588,21000020,18,5,,,9020,0,2706,695,911,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21200589,21000020,19,5,,,10022,0,3007,773,1013,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21200590,21000020,20,5,,,11024,0,3307,850,1114,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21200591,21000020,21,5,,,12026,0,3608,927,1215,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21200592,21000020,22,5,,,13029,0,3909,1004,1316,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21200593,21000020,23,5,,,14031,0,4209,1082,1418,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21200594,21000020,24,6,,,15283,0,4585,1178,1544,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21200595,21000020,25,6,,,16536,0,4961,1275,1671,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21200596,21000020,26,6,,,17789,0,5337,1371,1797,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21200597,21000020,27,6,,,19042,0,5713,1468,1924,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21200598,21000020,28,6,,,20294,0,6088,1564,2051,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21200599,21000020,29,6,,,21547,0,6464,1661,2177,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21200600,21000020,30,7,,,22800,0,6840,1758,2304,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21200601,21000021,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21200602,21000021,2,1,,,178,93,0,18,14,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21200603,21000021,3,1,,,356,187,0,36,28,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21200604,21000021,4,1,,,534,280,0,54,42,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21200605,21000021,5,2,,,801,421,0,81,63,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21200606,21000021,6,2,,,1068,561,0,108,85,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21200607,21000021,7,2,,,1335,701,0,135,106,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21200608,21000021,8,2,,,1602,841,0,162,127,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21200609,21000021,9,3,,,1958,1028,0,199,155,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21200610,21000021,10,3,,,2314,1215,0,235,183,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21200611,21000021,11,3,,,2670,1402,0,271,211,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21200612,21000021,12,3,,,3026,1589,0,307,240,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21200613,21000021,13,4,,,3560,1869,0,361,282,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21200614,21000021,14,4,,,4095,2150,0,415,324,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21200615,21000021,15,4,,,4629,2430,0,469,366,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21200616,21000021,16,4,,,5163,2710,0,523,409,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21200617,21000021,17,4,,,5697,2991,0,578,451,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21200618,21000021,18,5,,,6409,3365,0,650,507,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21200619,21000021,19,5,,,7121,3738,0,722,564,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21200620,21000021,20,5,,,7833,4112,0,794,620,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21200621,21000021,21,5,,,8545,4486,0,866,676,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21200622,21000021,22,5,,,9257,4860,0,939,733,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21200623,21000021,23,5,,,9969,5234,0,1011,789,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21200624,21000021,24,6,,,10859,5701,0,1101,860,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21200625,21000021,25,6,,,11749,6168,0,1191,930,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21200626,21000021,26,6,,,12640,6636,0,1282,1001,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21200627,21000021,27,6,,,13530,7103,0,1372,1071,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21200628,21000021,28,6,,,14420,7570,0,1462,1142,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21200629,21000021,29,6,,,15310,8038,0,1552,1212,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21200630,21000021,30,7,,,16200,8505,0,1643,1283,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21200631,21000022,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21200632,21000022,2,1,,,175,95,0,18,14,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21200633,21000022,3,1,,,349,191,0,36,28,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21200634,21000022,4,1,,,524,286,0,54,42,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21200635,21000022,5,2,,,786,429,0,81,63,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21200636,21000022,6,2,,,1047,573,0,108,85,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21200637,21000022,7,2,,,1309,716,0,135,106,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21200638,21000022,8,2,,,1571,859,0,162,127,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21200639,21000022,9,3,,,1920,1050,0,199,155,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21200640,21000022,10,3,,,2269,1241,0,235,183,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21200641,21000022,11,3,,,2618,1432,0,271,211,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21200642,21000022,12,3,,,2968,1622,0,307,240,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21200643,21000022,13,4,,,3491,1909,0,361,282,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21200644,21000022,14,4,,,4015,2195,0,415,324,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21200645,21000022,15,4,,,4539,2481,0,469,366,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21200646,21000022,16,4,,,5062,2768,0,523,409,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21200647,21000022,17,4,,,5586,3054,0,578,451,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21200648,21000022,18,5,,,6284,3436,0,650,507,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21200649,21000022,19,5,,,6982,3818,0,722,564,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21200650,21000022,20,5,,,7681,4199,0,794,620,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21200651,21000022,21,5,,,8379,4581,0,866,676,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21200652,21000022,22,5,,,9077,4963,0,939,733,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21200653,21000022,23,5,,,9775,5345,0,1011,789,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21200654,21000022,24,6,,,10648,5822,0,1101,860,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21200655,21000022,25,6,,,11521,6299,0,1191,930,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21200656,21000022,26,6,,,12394,6776,0,1282,1001,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21200657,21000022,27,6,,,13267,7253,0,1372,1071,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21200658,21000022,28,6,,,14139,7731,0,1462,1142,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21200659,21000022,29,6,,,15012,8208,0,1552,1212,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21200660,21000022,30,7,,,15885,8685,0,1643,1283,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21200661,21000023,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21200662,21000023,2,1,,,181,95,0,18,15,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21200663,21000023,3,1,,,363,191,0,36,29,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21200664,21000023,4,1,,,544,286,0,54,44,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21200665,21000023,5,2,,,817,429,0,81,66,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21200666,21000023,6,2,,,1089,573,0,108,88,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21200667,21000023,7,2,,,1361,716,0,135,109,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21200668,21000023,8,2,,,1633,859,0,162,131,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21200669,21000023,9,3,,,1996,1050,0,199,160,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21200670,21000023,10,3,,,2359,1241,0,235,190,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21200671,21000023,11,3,,,2722,1432,0,271,219,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21200672,21000023,12,3,,,3085,1622,0,307,248,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21200673,21000023,13,4,,,3630,1909,0,361,292,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21200674,21000023,14,4,,,4174,2195,0,415,336,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21200675,21000023,15,4,,,4719,2481,0,469,379,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21200676,21000023,16,4,,,5263,2768,0,523,423,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21200677,21000023,17,4,,,5807,3054,0,578,467,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21200678,21000023,18,5,,,6533,3436,0,650,525,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21200679,21000023,19,5,,,7259,3818,0,722,584,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21200680,21000023,20,5,,,7985,4199,0,794,642,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21200681,21000023,21,5,,,8711,4581,0,866,700,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21200682,21000023,22,5,,,9437,4963,0,939,759,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21200683,21000023,23,5,,,10163,5345,0,1011,817,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21200684,21000023,24,6,,,11070,5822,0,1101,890,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21200685,21000023,25,6,,,11978,6299,0,1191,963,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21200686,21000023,26,6,,,12885,6776,0,1282,1036,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21200687,21000023,27,6,,,13793,7253,0,1372,1109,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21200688,21000023,28,6,,,14700,7731,0,1462,1182,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21200689,21000023,29,6,,,15608,8208,0,1552,1255,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21200690,21000023,30,7,,,16515,8685,0,1643,1328,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21200691,21000024,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21200692,21000024,2,1,,,180,92,0,18,14,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21200693,21000024,3,1,,,360,185,0,36,28,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21200694,21000024,4,1,,,539,277,0,54,42,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21200695,21000024,5,2,,,809,416,0,81,63,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21200696,21000024,6,2,,,1079,555,0,108,85,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21200697,21000024,7,2,,,1348,694,0,135,106,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21200698,21000024,8,2,,,1618,832,0,162,127,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21200699,21000024,9,3,,,1977,1017,0,199,155,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21200700,21000024,10,3,,,2337,1202,0,235,183,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21200701,21000024,11,3,,,2696,1387,0,271,211,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21200702,21000024,12,3,,,3056,1572,0,307,240,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21200703,21000024,13,4,,,3595,1849,0,361,282,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21200704,21000024,14,4,,,4134,2127,0,415,324,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21200705,21000024,15,4,,,4674,2404,0,469,366,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21200706,21000024,16,4,,,5213,2682,0,523,409,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21200707,21000024,17,4,,,5752,2959,0,578,451,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21200708,21000024,18,5,,,6471,3329,0,650,507,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21200709,21000024,19,5,,,7190,3699,0,722,564,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21200710,21000024,20,5,,,7909,4069,0,794,620,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21200711,21000024,21,5,,,8628,4439,0,866,676,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21200712,21000024,22,5,,,9347,4809,0,939,733,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21200713,21000024,23,5,,,10066,5178,0,1011,789,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21200714,21000024,24,6,,,10965,5641,0,1101,860,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21200715,21000024,25,6,,,11864,6103,0,1191,930,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21200716,21000024,26,6,,,12762,6566,0,1282,1001,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21200717,21000024,27,6,,,13661,7028,0,1372,1071,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21200718,21000024,28,6,,,14560,7490,0,1462,1142,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21200719,21000024,29,6,,,15459,7953,0,1552,1212,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21200720,21000024,30,7,,,16358,8415,0,1643,1283,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21200721,21000025,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21200722,21000025,2,1,,,175,0,94,14,18,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21200723,21000025,3,1,,,349,0,189,28,36,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21200724,21000025,4,1,,,524,0,283,42,54,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21200725,21000025,5,2,,,786,0,425,63,81,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21200726,21000025,6,2,,,1047,0,567,85,108,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21200727,21000025,7,2,,,1309,0,708,106,135,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21200728,21000025,8,2,,,1571,0,850,127,162,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21200729,21000025,9,3,,,1920,0,1039,155,199,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21200730,21000025,10,3,,,2269,0,1228,183,235,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21200731,21000025,11,3,,,2618,0,1417,211,271,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21200732,21000025,12,3,,,2968,0,1606,240,307,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
